gap_type,key_col_1,key_col_2,pair_1,pair_2,abs_sum
esto_missing,esto_flow,esto_product,14.03.02 Chemical (incl. petrochemical),06.03 Refinery feedstocks,0.005267
esto_missing,esto_flow,esto_product,14.03.02 Chemical (incl. petrochemical),07 Petroleum products,1209.6799
esto_missing,esto_flow,esto_product,14.03.02 Chemical (incl. petrochemical),07.01 Motor gasoline,3.5616559999999997
esto_missing,esto_flow,esto_product,14.03.02 Chemical (incl. petrochemical),08 Gas,5068.210099
esto_missing,esto_flow,esto_product,14.03.02 Chemical (incl. petrochemical),08.03 Gas works gas,17.198487
esto_missing,esto_flow,esto_product,14.03.02 Chemical (incl. petrochemical),19 Total,17472.860065
esto_missing,esto_flow,esto_product,14.03.02 Chemical (incl. petrochemical),20 Total Renewables,181.70013
esto_missing,esto_flow,esto_product,14.03.02 Chemical (incl. petrochemical),21 Modern renewables,1581.1011529999998
esto_missing,esto_flow,esto_product,14.03.03 Non ferrous metals,01 Coal,469.33420199999995
esto_missing,esto_flow,esto_product,14.03.03 Non ferrous metals,01.01 Coking coal,0.000126
esto_missing,esto_flow,esto_product,14.03.03 Non ferrous metals,01.02 Other bituminous coal,414.56256799999994
esto_missing,esto_flow,esto_product,14.03.03 Non ferrous metals,01.03 Sub-bituminous coal,41.540843
esto_missing,esto_flow,esto_product,14.03.03 Non ferrous metals,01.04 Anthracite,13.028275
esto_missing,esto_flow,esto_product,14.03.03 Non ferrous metals,01.05 Lignite,0.20239
esto_missing,esto_flow,esto_product,14.03.03 Non ferrous metals,02 Coal products,177.553988
esto_missing,esto_flow,esto_product,14.03.03 Non ferrous metals,02.01 Coke oven coke,113.18158399999999
esto_missing,esto_flow,esto_product,14.03.03 Non ferrous metals,02.03 Coke oven gas,57.380931
esto_missing,esto_flow,esto_product,14.03.03 Non ferrous metals,02.04 Blast furnace gas,1.931999
esto_missing,esto_flow,esto_product,14.03.03 Non ferrous metals,02.05 Other recovered gases,1.885316
esto_missing,esto_flow,esto_product,14.03.03 Non ferrous metals,02.07 Coal tar,1.9514559999999999
esto_missing,esto_flow,esto_product,14.03.03 Non ferrous metals,02.08 BKB/PB,1.222702
esto_missing,esto_flow,esto_product,14.03.03 Non ferrous metals,06 Crude oil & NGL,0.129935
esto_missing,esto_flow,esto_product,14.03.03 Non ferrous metals,06.01 Crude oil,0.129935
esto_missing,esto_flow,esto_product,14.03.03 Non ferrous metals,07 Petroleum products,57.517417
esto_missing,esto_flow,esto_product,14.03.03 Non ferrous metals,07.01 Motor gasoline,0.7773629999999999
esto_missing,esto_flow,esto_product,14.03.03 Non ferrous metals,07.08 Fuel oil,6.918861999999999
esto_missing,esto_flow,esto_product,14.03.03 Non ferrous metals,08 Gas,907.666589
esto_missing,esto_flow,esto_product,14.03.03 Non ferrous metals,08.03 Gas works gas,268.298811
esto_missing,esto_flow,esto_product,14.03.03 Non ferrous metals,19 Total,5669.3046859999995
esto_missing,esto_flow,esto_product,14.03.03 Non ferrous metals,20 Total Renewables,6.759127
esto_missing,esto_flow,esto_product,14.03.03 Non ferrous metals,21 Modern renewables,1179.556244
esto_missing,esto_flow,esto_product,14.03.04 Non-metallic mineral products,01 Coal,6806.68879
esto_missing,esto_flow,esto_product,14.03.04 Non-metallic mineral products,01.05 Lignite,7.418704
esto_missing,esto_flow,esto_product,14.03.04 Non-metallic mineral products,02 Coal products,444.72976600000004
esto_missing,esto_flow,esto_product,14.03.04 Non-metallic mineral products,02.01 Coke oven coke,300.762021
esto_missing,esto_flow,esto_product,14.03.04 Non-metallic mineral products,02.03 Coke oven gas,75.84978600000001
esto_missing,esto_flow,esto_product,14.03.04 Non-metallic mineral products,02.04 Blast furnace gas,18.095098
esto_missing,esto_flow,esto_product,14.03.04 Non-metallic mineral products,02.05 Other recovered gases,22.811655000000002
esto_missing,esto_flow,esto_product,14.03.04 Non-metallic mineral products,02.07 Coal tar,14.033044
esto_missing,esto_flow,esto_product,14.03.04 Non-metallic mineral products,02.08 BKB/PB,13.178165
esto_missing,esto_flow,esto_product,14.03.04 Non-metallic mineral products,06 Crude oil & NGL,1.2662339999999999
esto_missing,esto_flow,esto_product,14.03.04 Non-metallic mineral products,06.01 Crude oil,1.2662339999999999
esto_missing,esto_flow,esto_product,14.03.04 Non-metallic mineral products,07 Petroleum products,560.446251
esto_missing,esto_flow,esto_product,14.03.04 Non-metallic mineral products,07.01 Motor gasoline,3.763995
esto_missing,esto_flow,esto_product,14.03.04 Non-metallic mineral products,08 Gas,2057.239838
esto_missing,esto_flow,esto_product,14.03.04 Non-metallic mineral products,08.03 Gas works gas,64.400973
esto_missing,esto_flow,esto_product,14.03.04 Non-metallic mineral products,19 Total,12116.803205999999
esto_missing,esto_flow,esto_product,14.03.04 Non-metallic mineral products,20 Total Renewables,92.932473
esto_missing,esto_flow,esto_product,14.03.04 Non-metallic mineral products,21 Modern renewables,644.953159
esto_missing,esto_flow,esto_product,14.03.05 Transportation equipment,01 Coal,13.649215
esto_missing,esto_flow,esto_product,14.03.05 Transportation equipment,01.02 Other bituminous coal,13.62736
esto_missing,esto_flow,esto_product,14.03.05 Transportation equipment,01.05 Lignite,0.021855
esto_missing,esto_flow,esto_product,14.03.05 Transportation equipment,02 Coal products,8.618607
esto_missing,esto_flow,esto_product,14.03.05 Transportation equipment,02.01 Coke oven coke,7.282146
esto_missing,esto_flow,esto_product,14.03.05 Transportation equipment,02.03 Coke oven gas,0.663189
esto_missing,esto_flow,esto_product,14.03.05 Transportation equipment,02.04 Blast furnace gas,0.079131
esto_missing,esto_flow,esto_product,14.03.05 Transportation equipment,02.05 Other recovered gases,0.286377
esto_missing,esto_flow,esto_product,14.03.05 Transportation equipment,02.08 BKB/PB,0.307764
esto_missing,esto_flow,esto_product,14.03.05 Transportation equipment,07 Petroleum products,79.995267
esto_missing,esto_flow,esto_product,14.03.05 Transportation equipment,07.01 Motor gasoline,5.3311850000000005
esto_missing,esto_flow,esto_product,14.03.05 Transportation equipment,07.05 Kerosene type jet fuel,0.191106
esto_missing,esto_flow,esto_product,14.03.05 Transportation equipment,07.06 Kerosene,2.334183
esto_missing,esto_flow,esto_product,14.03.05 Transportation equipment,07.12 White spirit SBP,0.757476
esto_missing,esto_flow,esto_product,14.03.05 Transportation equipment,07.17 Other products,0.397587
esto_missing,esto_flow,esto_product,14.03.05 Transportation equipment,08 Gas,499.076843
esto_missing,esto_flow,esto_product,14.03.05 Transportation equipment,08.03 Gas works gas,0.014696
esto_missing,esto_flow,esto_product,14.03.05 Transportation equipment,19 Total,1701.381655
esto_missing,esto_flow,esto_product,14.03.05 Transportation equipment,20 Total Renewables,0.7316849999999999
esto_missing,esto_flow,esto_product,14.03.05 Transportation equipment,21 Modern renewables,258.411678
esto_missing,esto_flow,esto_product,14.03.06 Machinery,01 Coal,60.167091
esto_missing,esto_flow,esto_product,14.03.06 Machinery,01.05 Lignite,0.002763
esto_missing,esto_flow,esto_product,14.03.06 Machinery,02 Coal products,223.507721
esto_missing,esto_flow,esto_product,14.03.06 Machinery,02.01 Coke oven coke,183.83957900000001
esto_missing,esto_flow,esto_product,14.03.06 Machinery,02.03 Coke oven gas,7.39929
esto_missing,esto_flow,esto_product,14.03.06 Machinery,02.04 Blast furnace gas,29.933945
esto_missing,esto_flow,esto_product,14.03.06 Machinery,02.05 Other recovered gases,1.304607
esto_missing,esto_flow,esto_product,14.03.06 Machinery,02.07 Coal tar,0.225378
esto_missing,esto_flow,esto_product,14.03.06 Machinery,02.08 BKB/PB,0.804922
esto_missing,esto_flow,esto_product,14.03.06 Machinery,07 Petroleum products,150.749102
esto_missing,esto_flow,esto_product,14.03.06 Machinery,07.01 Motor gasoline,16.11681
esto_missing,esto_flow,esto_product,14.03.06 Machinery,07.08 Fuel oil,4.509571
esto_missing,esto_flow,esto_product,14.03.06 Machinery,08 Gas,1184.80095
esto_missing,esto_flow,esto_product,14.03.06 Machinery,08.03 Gas works gas,4.658527
esto_missing,esto_flow,esto_product,14.03.06 Machinery,19 Total,5663.453702
esto_missing,esto_flow,esto_product,14.03.06 Machinery,20 Total Renewables,7.419488
esto_missing,esto_flow,esto_product,14.03.06 Machinery,21 Modern renewables,998.1181590000001
esto_missing,esto_flow,esto_product,"14.03.07 Food, beverages and tobacco",01 Coal,495.376045
esto_missing,esto_flow,esto_product,"14.03.07 Food, beverages and tobacco",02 Coal products,6.869635
esto_missing,esto_flow,esto_product,"14.03.07 Food, beverages and tobacco",02.01 Coke oven coke,4.115365
esto_missing,esto_flow,esto_product,"14.03.07 Food, beverages and tobacco",02.03 Coke oven gas,0.06029
esto_missing,esto_flow,esto_product,"14.03.07 Food, beverages and tobacco",02.07 Coal tar,0.000693
esto_missing,esto_flow,esto_product,"14.03.07 Food, beverages and tobacco",02.08 BKB/PB,2.693287
esto_missing,esto_flow,esto_product,"14.03.07 Food, beverages and tobacco",06 Crude oil & NGL,0.055894
esto_missing,esto_flow,esto_product,"14.03.07 Food, beverages and tobacco",06.01 Crude oil,0.055894
esto_missing,esto_flow,esto_product,"14.03.07 Food, beverages and tobacco",07 Petroleum products,199.376169
esto_missing,esto_flow,esto_product,"14.03.07 Food, beverages and tobacco",07.01 Motor gasoline,4.327796
esto_missing,esto_flow,esto_product,"14.03.07 Food, beverages and tobacco",07.06 Kerosene,6.5123489999999995
esto_missing,esto_flow,esto_product,"14.03.07 Food, beverages and tobacco",07.17 Other products,2.467025
esto_missing,esto_flow,esto_product,"14.03.07 Food, beverages and tobacco",08 Gas,1478.296411
esto_missing,esto_flow,esto_product,"14.03.07 Food, beverages and tobacco",08.03 Gas works gas,0.279218
esto_missing,esto_flow,esto_product,"14.03.07 Food, beverages and tobacco",11 Geothermal,0.003601
esto_missing,esto_flow,esto_product,"14.03.07 Food, beverages and tobacco",19 Total,4751.497825
esto_missing,esto_flow,esto_product,"14.03.07 Food, beverages and tobacco",20 Total Renewables,493.708838
esto_missing,esto_flow,esto_product,"14.03.07 Food, beverages and tobacco",21 Modern renewables,899.2870949999999
esto_missing,esto_flow,esto_product,"14.03.08 Pulp, paper and printing",01 Coal,409.37143100000003
esto_missing,esto_flow,esto_product,"14.03.08 Pulp, paper and printing",01.05 Lignite,4.2e-05
esto_missing,esto_flow,esto_product,"14.03.08 Pulp, paper and printing",02 Coal products,3.127519
esto_missing,esto_flow,esto_product,"14.03.08 Pulp, paper and printing",02.01 Coke oven coke,0.6723669999999999
esto_missing,esto_flow,esto_product,"14.03.08 Pulp, paper and printing",02.08 BKB/PB,2.455152
esto_missing,esto_flow,esto_product,"14.03.08 Pulp, paper and printing",06 Crude oil & NGL,0.012574
esto_missing,esto_flow,esto_product,"14.03.08 Pulp, paper and printing",06.01 Crude oil,0.012574
esto_missing,esto_flow,esto_product,"14.03.08 Pulp, paper and printing",07 Petroleum products,115.41519100000001
esto_missing,esto_flow,esto_product,"14.03.08 Pulp, paper and printing",07.01 Motor gasoline,1.9225309999999998
esto_missing,esto_flow,esto_product,"14.03.08 Pulp, paper and printing",08 Gas,998.303639
esto_missing,esto_flow,esto_product,"14.03.08 Pulp, paper and printing",19 Total,4735.4756449999995
esto_missing,esto_flow,esto_product,"14.03.08 Pulp, paper and printing",20 Total Renewables,1481.6744860000001
esto_missing,esto_flow,esto_product,"14.03.08 Pulp, paper and printing",21 Modern renewables,1823.180733
esto_missing,esto_flow,esto_product,14.03.09 Wood and wood products,01 Coal,2.7165179999999998
esto_missing,esto_flow,esto_product,14.03.09 Wood and wood products,01.02 Other bituminous coal,2.339431
esto_missing,esto_flow,esto_product,14.03.09 Wood and wood products,01.03 Sub-bituminous coal,0.138457
esto_missing,esto_flow,esto_product,14.03.09 Wood and wood products,01.04 Anthracite,0.23662
esto_missing,esto_flow,esto_product,14.03.09 Wood and wood products,01.05 Lignite,0.00201
esto_missing,esto_flow,esto_product,14.03.09 Wood and wood products,02 Coal products,0.144892
esto_missing,esto_flow,esto_product,14.03.09 Wood and wood products,02.01 Coke oven coke,0.002847
esto_missing,esto_flow,esto_product,14.03.09 Wood and wood products,02.08 BKB/PB,0.142045
esto_missing,esto_flow,esto_product,14.03.09 Wood and wood products,06 Crude oil & NGL,0.000419
esto_missing,esto_flow,esto_product,14.03.09 Wood and wood products,06.01 Crude oil,0.000419
esto_missing,esto_flow,esto_product,14.03.09 Wood and wood products,07 Petroleum products,47.979662999999995
esto_missing,esto_flow,esto_product,14.03.09 Wood and wood products,07.01 Motor gasoline,0.5194579999999999
esto_missing,esto_flow,esto_product,14.03.09 Wood and wood products,07.06 Kerosene,1.238497
esto_missing,esto_flow,esto_product,14.03.09 Wood and wood products,08 Gas,108.832896
esto_missing,esto_flow,esto_product,14.03.09 Wood and wood products,19 Total,797.6441249999999
esto_missing,esto_flow,esto_product,14.03.09 Wood and wood products,20 Total Renewables,257.760258
esto_missing,esto_flow,esto_product,14.03.09 Wood and wood products,21 Modern renewables,348.747901
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,01 Coal,142.807975
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,01.05 Lignite,0.084515
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,02 Coal products,4.7911969999999995
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,02.01 Coke oven coke,1.478204
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,02.08 BKB/PB,3.312993
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,07 Petroleum products,31.493149
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,07.01 Motor gasoline,2.225381
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,07.06 Kerosene,1.535593
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,07.07 Gas/diesel oil,16.562164
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,07.08 Fuel oil,5.69296
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,07.09 LPG,5.293849
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,07.17 Other products,0.183202
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,08 Gas,303.85735
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,15 Solid biomass,46.723175
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,15.01 Fuelwood & woodwaste,28.68711
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,15.05 Other biomass,18.036064
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,16 Others,2.731208
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,16.01 Biogas,0.02914
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,16.02 Industrial waste,2.656231
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,16.03 Municipal solid waste (renewable),0.019845
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,16.04 Municipal solid waste (non-renewable),0.025539
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,16.06 Biodiesel,0.000452
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,19 Total,1937.328418
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,20 Total Renewables,46.77261300000001
esto_missing,esto_flow,esto_product,14.03.10 Textiles and leather,21 Modern renewables,344.539358
esto_missing,esto_flow,esto_product,14.03.11 Non-specified industry,01 Coal,680.58153
esto_missing,esto_flow,esto_product,14.03.11 Non-specified industry,01.01 Coking coal,30.663872
esto_missing,esto_flow,esto_product,14.03.11 Non-specified industry,01.05 Lignite,3.046692
esto_missing,esto_flow,esto_product,14.03.11 Non-specified industry,02 Coal products,43.953659
esto_missing,esto_flow,esto_product,14.03.11 Non-specified industry,06 Crude oil & NGL,0.004191
esto_missing,esto_flow,esto_product,14.03.11 Non-specified industry,06.01 Crude oil,0.004191
esto_missing,esto_flow,esto_product,14.03.11 Non-specified industry,07 Petroleum products,746.039562
esto_missing,esto_flow,esto_product,14.03.11 Non-specified industry,07.01 Motor gasoline,36.544578
esto_missing,esto_flow,esto_product,14.03.11 Non-specified industry,07.08 Fuel oil,153.300384
esto_missing,esto_flow,esto_product,14.03.11 Non-specified industry,08 Gas,1436.4117370000001
esto_missing,esto_flow,esto_product,14.03.11 Non-specified industry,08.03 Gas works gas,0.014696
esto_missing,esto_flow,esto_product,14.03.11 Non-specified industry,11 Geothermal,4.618333
esto_missing,esto_flow,esto_product,14.03.11 Non-specified industry,12 Solar,1.5417669999999999
esto_missing,esto_flow,esto_product,14.03.11 Non-specified industry,12.99 Solar nonspecified,1.539067
esto_missing,esto_flow,esto_product,14.03.11 Non-specified industry,19 Total,5950.445823999999
esto_missing,esto_flow,esto_product,14.03.11 Non-specified industry,20 Total Renewables,584.400086
esto_missing,esto_flow,esto_product,14.03.11 Non-specified industry,21 Modern renewables,1161.135663
esto_missing,esto_flow,esto_product,15 Transport sector,01 Coal,21.080705000000002
esto_missing,esto_flow,esto_product,15 Transport sector,01.02 Other bituminous coal,21.080705000000002
esto_missing,esto_flow,esto_product,15 Transport sector,02 Coal products,0.127279
esto_missing,esto_flow,esto_product,15 Transport sector,02.07 Coal tar,0.127279
esto_missing,esto_flow,esto_product,15 Transport sector,07 Petroleum products,52784.068547
esto_missing,esto_flow,esto_product,15 Transport sector,07.06 Kerosene,0.32977500000000004
esto_missing,esto_flow,esto_product,15 Transport sector,07.17 Other products,0.00314
esto_missing,esto_flow,esto_product,15 Transport sector,08 Gas,3964.051829
esto_missing,esto_flow,esto_product,15 Transport sector,16 Others,2471.544459
esto_missing,esto_flow,esto_product,15 Transport sector,19 Total,60504.847776
esto_missing,esto_flow,esto_product,15 Transport sector,20 Total Renewables,2471.544459
esto_missing,esto_flow,esto_product,15 Transport sector,21 Modern renewables,2809.257548
esto_missing,esto_flow,esto_product,15.01 Domestic air transport,07 Petroleum products,3978.7957619999997
esto_missing,esto_flow,esto_product,15.01 Domestic air transport,07.01 Motor gasoline,0.027549
esto_missing,esto_flow,esto_product,15.01 Domestic air transport,07.07 Gas/diesel oil,0.017585
esto_missing,esto_flow,esto_product,15.01 Domestic air transport,19 Total,3978.79572
esto_missing,esto_flow,esto_product,15.02 Road,07 Petroleum products,44846.638057000004
esto_missing,esto_flow,esto_product,15.02 Road,07.06 Kerosene,0.25573
esto_missing,esto_flow,esto_product,15.02 Road,07.08 Fuel oil,4.042035
esto_missing,esto_flow,esto_product,15.02 Road,08 Gas,1445.661525
esto_missing,esto_flow,esto_product,15.02 Road,16 Others,2430.555623
esto_missing,esto_flow,esto_product,15.02 Road,19 Total,49011.364819
esto_missing,esto_flow,esto_product,15.02 Road,20 Total Renewables,2430.555623
esto_missing,esto_flow,esto_product,15.02 Road,21 Modern renewables,2516.229477
esto_missing,esto_flow,esto_product,15.03 Rail,01 Coal,21.080705000000002
esto_missing,esto_flow,esto_product,15.03 Rail,02 Coal products,0.127279
esto_missing,esto_flow,esto_product,15.03 Rail,02.07 Coal tar,0.127279
esto_missing,esto_flow,esto_product,15.03 Rail,07 Petroleum products,1009.376021
esto_missing,esto_flow,esto_product,15.03 Rail,07.01 Motor gasoline,7.2664789999999995
esto_missing,esto_flow,esto_product,15.03 Rail,07.08 Fuel oil,2.18294
esto_missing,esto_flow,esto_product,15.03 Rail,07.09 LPG,0.115305
esto_missing,esto_flow,esto_product,15.03 Rail,16 Others,32.159541
esto_missing,esto_flow,esto_product,15.03 Rail,19 Total,1736.687101
esto_missing,esto_flow,esto_product,15.03 Rail,20 Total Renewables,32.159541
esto_missing,esto_flow,esto_product,15.03 Rail,21 Modern renewables,195.724693
esto_missing,esto_flow,esto_product,15.04 Domestic navigation,07 Petroleum products,2216.488836
esto_missing,esto_flow,esto_product,15.04 Domestic navigation,07.06 Kerosene,0.074045
esto_missing,esto_flow,esto_product,15.04 Domestic navigation,07.09 LPG,0.189327
esto_missing,esto_flow,esto_product,15.04 Domestic navigation,16 Others,8.829294
esto_missing,esto_flow,esto_product,15.04 Domestic navigation,19 Total,2225.318214
esto_missing,esto_flow,esto_product,15.04 Domestic navigation,20 Total Renewables,8.829294
esto_missing,esto_flow,esto_product,15.04 Domestic navigation,21 Modern renewables,8.829294
esto_missing,esto_flow,esto_product,15.05 Pipeline transport,07 Petroleum products,21.046289
esto_missing,esto_flow,esto_product,15.05 Pipeline transport,07.01 Motor gasoline,1.641955
esto_missing,esto_flow,esto_product,15.05 Pipeline transport,07.09 LPG,0.045887
esto_missing,esto_flow,esto_product,15.05 Pipeline transport,08 Gas,2501.372175
esto_missing,esto_flow,esto_product,15.05 Pipeline transport,19 Total,2649.0474860000004
esto_missing,esto_flow,esto_product,15.05 Pipeline transport,21 Modern renewables,38.458924
esto_missing,esto_flow,esto_product,15.06 Non-specified transport,07 Petroleum products,711.723586
esto_missing,esto_flow,esto_product,15.06 Non-specified transport,07.02 Aviation gasoline,0.036467
esto_missing,esto_flow,esto_product,15.06 Non-specified transport,07.05 Kerosene type jet fuel,3.3520369999999997
esto_missing,esto_flow,esto_product,15.06 Non-specified transport,08 Gas,17.018128
esto_missing,esto_flow,esto_product,15.06 Non-specified transport,19 Total,903.634435
esto_missing,esto_flow,esto_product,15.06 Non-specified transport,21 Modern renewables,50.01515800000001
esto_missing,esto_flow,esto_product,16 Other sector,01 Coal,2550.388507
esto_missing,esto_flow,esto_product,16 Other sector,01.02 Other bituminous coal,2515.2383950000003
esto_missing,esto_flow,esto_product,16 Other sector,01.03 Sub-bituminous coal,10.333315
esto_missing,esto_flow,esto_product,16 Other sector,01.04 Anthracite,5.695388
esto_missing,esto_flow,esto_product,16 Other sector,01.05 Lignite,19.121409
esto_missing,esto_flow,esto_product,16 Other sector,02 Coal products,108.43750899999999
esto_missing,esto_flow,esto_product,16 Other sector,02.01 Coke oven coke,22.571119
esto_missing,esto_flow,esto_product,16 Other sector,02.03 Coke oven gas,4.949397
esto_missing,esto_flow,esto_product,16 Other sector,02.04 Blast furnace gas,8.387835
esto_missing,esto_flow,esto_product,16 Other sector,02.05 Other recovered gases,2.298972
esto_missing,esto_flow,esto_product,16 Other sector,02.06 Patent fuel,7.352774
esto_missing,esto_flow,esto_product,16 Other sector,02.07 Coal tar,0.127279
esto_missing,esto_flow,esto_product,16 Other sector,02.08 BKB/PB,62.750133
esto_missing,esto_flow,esto_product,16 Other sector,03 Peat,0.001256
esto_missing,esto_flow,esto_product,16 Other sector,04 Peat products,0.384265
esto_missing,esto_flow,esto_product,16 Other sector,06 Crude oil & NGL,0.511669
esto_missing,esto_flow,esto_product,16 Other sector,06.01 Crude oil,0.511669
esto_missing,esto_flow,esto_product,16 Other sector,07 Petroleum products,9880.678108
esto_missing,esto_flow,esto_product,16 Other sector,07.01 Motor gasoline,1390.983796
esto_missing,esto_flow,esto_product,16 Other sector,07.02 Aviation gasoline,0.016286
esto_missing,esto_flow,esto_product,16 Other sector,07.05 Kerosene type jet fuel,32.094358
esto_missing,esto_flow,esto_product,16 Other sector,07.06 Kerosene,596.247677
esto_missing,esto_flow,esto_product,16 Other sector,07.07 Gas/diesel oil,3876.41034
esto_missing,esto_flow,esto_product,16 Other sector,07.08 Fuel oil,94.775541
esto_missing,esto_flow,esto_product,16 Other sector,07.09 LPG,3889.541894
esto_missing,esto_flow,esto_product,16 Other sector,07.13 Lubricants,0.607588
esto_missing,esto_flow,esto_product,16 Other sector,07.17 Other products,0.000628
esto_missing,esto_flow,esto_product,16 Other sector,08 Gas,16865.788609
esto_missing,esto_flow,esto_product,16 Other sector,08.01 Natural gas,16799.124283
esto_missing,esto_flow,esto_product,16 Other sector,08.03 Gas works gas,66.664326
esto_missing,esto_flow,esto_product,16 Other sector,11 Geothermal,34.550812
esto_missing,esto_flow,esto_product,16 Other sector,12 Solar,189.160962
esto_missing,esto_flow,esto_product,16 Other sector,12.99 Solar nonspecified,189.160962
esto_missing,esto_flow,esto_product,16 Other sector,15 Solid biomass,2617.865456
esto_missing,esto_flow,esto_product,16 Other sector,15.01 Fuelwood & woodwaste,454.52938700000004
esto_missing,esto_flow,esto_product,16 Other sector,15.02 Bagasse,0.142351
esto_missing,esto_flow,esto_product,16 Other sector,15.03 Charcoal,101.26924799999999
esto_missing,esto_flow,esto_product,16 Other sector,15.05 Other biomass,2061.92447
esto_missing,esto_flow,esto_product,16 Other sector,16 Others,171.720021
esto_missing,esto_flow,esto_product,16 Other sector,16.01 Biogas,23.637985999999998
esto_missing,esto_flow,esto_product,16 Other sector,16.02 Industrial waste,51.252043
esto_missing,esto_flow,esto_product,16 Other sector,16.03 Municipal solid waste (renewable),21.346334
esto_missing,esto_flow,esto_product,16 Other sector,16.04 Municipal solid waste (non-renewable),24.258831
esto_missing,esto_flow,esto_product,16 Other sector,16.05 Biogasoline,5.6395729999999995
esto_missing,esto_flow,esto_product,16 Other sector,16.06 Biodiesel,45.585255000000004
esto_missing,esto_flow,esto_product,16 Other sector,17 Electricity,31105.367301
esto_missing,esto_flow,esto_product,16 Other sector,18 Heat,5052.228823
esto_missing,esto_flow,esto_product,16 Other sector,19 Total,68577.0828
esto_missing,esto_flow,esto_product,16 Other sector,20 Total Renewables,2937.786379
esto_missing,esto_flow,esto_product,16 Other sector,21 Modern renewables,8531.330926
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,01 Coal,377.917922
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,01.05 Lignite,3.61505
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,02 Coal products,37.341696
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,02.01 Coke oven coke,22.169701
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,02.03 Coke oven gas,3.035192
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,02.04 Blast furnace gas,8.387835
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,02.05 Other recovered gases,2.298972
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,02.06 Patent fuel,0.632165
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,02.07 Coal tar,0.127279
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,02.08 BKB/PB,0.690553
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,07 Petroleum products,1520.951839
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,07.02 Aviation gasoline,0.014193
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,07.05 Kerosene type jet fuel,12.40949
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,08 Gas,5145.217354
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,08.03 Gas works gas,13.697614
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,11 Geothermal,12.425125
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,12 Solar,89.574221
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,15 Solid biomass,174.139823
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,15.01 Fuelwood & woodwaste,20.756117
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,15.03 Charcoal,9.824105
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,16 Others,89.911611
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,16.02 Industrial waste,26.809546
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,16.05 Biogasoline,0.000369
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,19 Total,19503.6809
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,20 Total Renewables,314.990947
esto_missing,esto_flow,esto_product,16.01 Commercial and public services,21 Modern renewables,2866.453579
esto_missing,esto_flow,esto_product,16.02 Residential,01 Coal,1330.013407
esto_missing,esto_flow,esto_product,16.02 Residential,01.02 Other bituminous coal,1309.0504329999999
esto_missing,esto_flow,esto_product,16.02 Residential,01.03 Sub-bituminous coal,0.099353
esto_missing,esto_flow,esto_product,16.02 Residential,01.04 Anthracite,5.568444
